"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@iam_toral absolutely I did nodded to it , remember ? And it does make sense awaiting sequel #Bahubali",FALSE,0,"iam_toral",2015-07-28 19:54:40,FALSE,"625666292402552836","626118594967908353","3365941923","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeonOdedra",0,FALSE,FALSE,NA,NA
"2","#Bahubali what a disappointment! All hype and no substance!",FALSE,1,NA,2015-07-28 19:53:47,FALSE,NA,"626118372481085440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Asthatiw",0,FALSE,FALSE,NA,NA
"3","The biggest question bothering the whole of India at present... 

"" Why the hell did Katappa kill Bahubali ??? ""

#Bahubali  #FinallyWatched",FALSE,0,NA,2015-07-28 19:47:12,FALSE,NA,"626116714267299840",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","artistdephani",0,FALSE,FALSE,NA,NA
"4","The physics-law-defying movie #Bahubali is so freaking hilarious.
I rolled on floor laughing.
#Bahubalistorm",FALSE,1,NA,2015-07-28 19:37:18,FALSE,NA,"626114224360587264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doordhwani",1,FALSE,FALSE,NA,NA
"5","Check out: #Bahubali Prabhas meets #Singham ajaydevgn in Delhi
http://t.co/NJRNZhb0b4 http://t.co/pDfdcVKJtL",FALSE,0,NA,2015-07-28 19:36:44,FALSE,NA,"626114082991640576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","BollywoodFansLK",0,FALSE,FALSE,NA,NA
"6","@Bollyhungama @ajaydevgn  #Bahubali team goes everywhere to promot their movie guys enough khlas...",FALSE,3,"Bollyhungama",2015-07-28 19:32:26,FALSE,"626112409657184256","626113001246986240","41549052","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SKPlace_Team",2,FALSE,FALSE,NA,NA
"7","Check out: #Bahubali Prabhas meets #Singham @ajaydevgn in Delhi
http://t.co/GWTfIdrO3p http://t.co/qjSKQLZmvJ",FALSE,22,NA,2015-07-28 19:30:05,FALSE,NA,"626112409657184256",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","Bollyhungama",11,FALSE,FALSE,NA,NA
"8","After #Prabhas ignored @ArvindKejriwal &amp; didn't request him 2 watch #Bahubali
AAP IT team got RawFootage of film &amp; .. http://t.co/UzbB0qAyta",FALSE,1,NA,2015-07-28 19:12:28,FALSE,NA,"626107975686447104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piyushkaul",2,FALSE,FALSE,NA,NA
"9","Saw the movie #Bahubali.It has excelled any Hollywood movie in graphics and technology
‡§∏‡§æ‡§ö‡•ç‡§ö‡•à ‡§®‡•à ‡§¶‡§æ‡§Æ‡•Ä ‡§∞‡§ö #Bahubali http://t.co/rfJ9bOUpC5",FALSE,1,NA,2015-07-28 18:56:42,FALSE,NA,"626104005760937984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Incompletely23",0,FALSE,FALSE,NA,NA
"10","Asli hero toh #Bahubali main that yeah Bollywood heroes are zeroes in real life https://t.co/NOUUq7iNKc",FALSE,0,NA,2015-07-28 18:50:05,FALSE,NA,"626102340689510400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MistryMania",0,FALSE,FALSE,NA,NA
"11","Stunned by d grandeur of  #Bahubali. Indian cinema indeed hs come a lng wy. #Bahubali excels in all areas of filmmakn. #bravo #speechless",FALSE,1,NA,2015-07-28 18:36:40,FALSE,NA,"626098965503553536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","breathemovies",1,FALSE,FALSE,NA,NA
"12","Guinness world record for #Bahubali movie poster. 
4,793.65 m¬≤ (51,598 ft¬≤) at Kochi, Keralam by Global United media. http://t.co/Bwdd4yg9vo",FALSE,14,NA,2015-07-28 18:35:15,FALSE,NA,"626098609180651520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KiranKS",19,FALSE,FALSE,NA,NA
"13","haha! Teachers going crazy!#baahubali #bahubali @ssrajamouli @RanaDaggubati @DOPSenthilKumar @tamannaahspeaks http://t.co/vI2wZt5Ylm",FALSE,2,NA,2015-07-28 18:29:07,FALSE,NA,"626097067732148224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chaitanyabn",3,FALSE,FALSE,NA,NA
"14","#Bahubalistorm #OnesMoreBahubali
I'll willingly buy today the #Bahubali part2 tkt  ....if it speeds up Bahubali part2 process..",FALSE,0,NA,2015-07-28 18:26:30,FALSE,NA,"626096406151847936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parmarsap",0,FALSE,FALSE,NA,NA
"15","#bahubali  #bahubalistorm Tnx for giving us such a fantastic mve @ssrajamouli @RanaDaggubati @Actor_prabhas Hats off http://t.co/VOU6d6Tdnz",FALSE,0,NA,2015-07-28 18:20:16,FALSE,NA,"626094840049221632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorekumarkwt",0,FALSE,FALSE,NA,NA
"16","#bahubali @ssrajamouli @RanaDaggubati @Actor_prabhas  # bahubalistorm I never tweeted for a movie, 1st tym for u all http://t.co/qLwC3RbnjE",FALSE,0,NA,2015-07-28 18:15:51,FALSE,NA,"626093728571088896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorekumarkwt",0,FALSE,FALSE,NA,NA
"17","#bahubali @ssrajamouli @RanaDaggubati @Actor_prabhas  # bahubalistorm Proud to be a Telugu guy. U all made us proud. http://t.co/3QFUUuhErL",FALSE,0,NA,2015-07-28 18:14:45,FALSE,NA,"626093448840523776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorekumarkwt",0,FALSE,FALSE,NA,NA
"18","#bahubali @ssrajamouli @RanaDaggubati @Actor_prabhas  # bahubalistorm Nobody wants 2 leave theater, wat an xperience http://t.co/gt5vF4WOVY",FALSE,0,NA,2015-07-28 18:13:17,FALSE,NA,"626093079900991488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorekumarkwt",0,FALSE,FALSE,NA,NA
"19","#bahubali @ssrajamouli @RanaDaggubati @Actor_prabhas  # bahubalistorm watched here in Kuwait, fully packed Cinema. http://t.co/aFf5ccdH2K",FALSE,0,NA,2015-07-28 18:10:13,FALSE,NA,"626092308262301696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorekumarkwt",0,FALSE,FALSE,NA,NA
"20","@AndhraBoxOffice bro @taran_adarsh &amp; co stopped #Bahubali collection details.I request you to post India &amp; World wide daily all languages",FALSE,0,"AndhraBoxOffice",2015-07-28 18:09:50,FALSE,"626085949357715456","626092212024020992","137611035","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prem1733",0,FALSE,FALSE,NA,NA
"21","#bahubali @ssrajamouli @RanaDaggubati @Actor_prabhas  # bahubalistorm Wat a movie gr8 gr8 gr8. Hats off to all..... http://t.co/0Nb7loL7fv",FALSE,0,NA,2015-07-28 18:09:06,FALSE,NA,"626092029852807169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishorekumarkwt",0,FALSE,FALSE,NA,NA
"22","tarkash: of the movie, #Bahubali-The Beginning, http://t.co/fAnCO4QNCt",FALSE,0,NA,2015-07-28 18:03:01,FALSE,NA,"626090497346371585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JainVinny",0,FALSE,FALSE,NA,NA
"23","Prabhas is stunning and Ramya, my word, what a role! The VFX is world class, first of its kind in India. Rana is menacing too! #Bahubali",FALSE,0,NA,2015-07-28 18:00:37,FALSE,NA,"626089892393566208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkshayBaldwa",0,FALSE,FALSE,NA,NA
"24","Saw #Bahubali today and it's worth every praise and accolade that it's getting, cinema of the highest quality. @ssrajamouli take a bow! Ì†ΩÌπå",FALSE,0,NA,2015-07-28 17:58:29,FALSE,NA,"626089355371610112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkshayBaldwa",0,FALSE,FALSE,NA,NA
"25","And they will never do it as well! Anything near to #Bahubalihttps://t.co/rFzpNK1ZBz",FALSE,1,NA,2015-07-28 17:54:35,FALSE,NA,"626088376412733440",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RaghuKandkur",4,FALSE,FALSE,NA,NA
"26","For yrs SRK, Salman, Amir Khan have done t same roles, danced 2 same tunes,twisted bodies same way..yet couldnt come anywhere near #Bahubali",FALSE,9,NA,2015-07-28 17:51:09,FALSE,NA,"626087509953396736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeenaDasNarayan",5,FALSE,FALSE,NA,NA
"27","This gal @Your_Cleopatra made my night ‚ù§ Crazy talks on #Bahubali Ì†ΩÌ∏ç",FALSE,2,NA,2015-07-28 17:50:50,FALSE,NA,"626087432413294592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SamanthaNair23",1,FALSE,FALSE,NA,NA
"28","#Bahubali effect #Prabhas #Mirchi dubbing to #Malayalam releasing on aug #Anusha #SathyaRaj http://t.co/VDb5p1vV9T",FALSE,2,NA,2015-07-28 17:49:54,FALSE,NA,"626087197242867712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsurthomas",1,FALSE,FALSE,NA,NA
"29","Finally, watching #Bahubali the film! :)",FALSE,1,NA,2015-07-28 17:40:56,FALSE,NA,"626084939826655233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Istiak_Rizz",0,FALSE,FALSE,NA,NA
"30","Did I see a parallel between #Bahubali and @narendramodi - two men in different times - but same mission and ppl with them?",FALSE,8,NA,2015-07-28 17:37:18,FALSE,NA,"626084026370011140",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeenaDasNarayan",2,FALSE,FALSE,NA,NA
"31","#Bahubali Nlr dist 19day share 7.15 lks &amp; 19fays Nlr dist total share 3,67,80,000.",FALSE,2,NA,2015-07-28 17:36:25,FALSE,NA,"626083803463680000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sureshreddy1467",1,FALSE,FALSE,NA,NA
"32","Today My Friend Went to PVR Oberoi only ..12.20 show ..said it was housefull #Bahubali  https://t.co/fqT88ZicIv",FALSE,3,NA,2015-07-28 17:34:16,FALSE,NA,"626083263321280512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepikasWarrior",11,FALSE,FALSE,NA,NA
"33","3 times in theatre for @ssrajamouli  and @RanaDaggubati #Bahubali https://t.co/7fwMpLAotW",FALSE,0,NA,2015-07-28 17:34:05,FALSE,NA,"626083215241940994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SangitaSri",1,FALSE,FALSE,NA,NA
"34","trend is same all over TN.#Bahubali &amp; #Papanasam still attracting family audience&amp;runs houseful shows in weekends. https://t.co/arWMDzbjjT",FALSE,3,NA,2015-07-28 17:33:29,FALSE,NA,"626083066671337474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwamyUnmayanand",3,FALSE,FALSE,NA,NA
"35","#Bahubali is very artistically pictured. The song sequence in the waterfalls shows d imagination photography and exemplary action of actors",FALSE,2,NA,2015-07-28 17:32:00,FALSE,NA,"626082692581359616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NarayanNed",1,FALSE,FALSE,NA,NA
"36","Saw the movie #Bahubali  in theater. It has excelled any Hollywood movie in graphics and technology",FALSE,1,NA,2015-07-28 17:29:17,FALSE,NA,"626082006523187200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NarayanNed",2,FALSE,FALSE,NA,NA
"37","#BaahubaliStorm #Bahubali &lt;3 amazing movie!!!!!!",FALSE,1,NA,2015-07-28 17:23:52,FALSE,NA,"626080645870006272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadhuNimeshika",0,FALSE,FALSE,NA,NA
"38","#Bahubali juggernaut keeps on going... great.  https://t.co/22G0OKmIPC",FALSE,1,NA,2015-07-28 17:23:50,FALSE,NA,"626080636701310976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shyodha",1,FALSE,FALSE,NA,NA
"39","@zmilap @iFaridoon 
ppl will pay 200 rs for #Bahubali &amp; #BajarangiBhaijaan 
&amp; think twice for spending rs 100 on #Masaan 
#fact &amp;",FALSE,0,"zmilap",2015-07-28 17:21:33,FALSE,"625974969541877760","626080062886932480","95385188","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHAH5490",0,FALSE,FALSE,NA,NA
"40","#Bahubali makes us feel proud of our tech talent. The scenes transport us to another world.",FALSE,3,NA,2015-07-28 17:20:43,FALSE,NA,"626079851649208320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinakaran",14,FALSE,FALSE,NA,NA
"41","@urstrulyjatin @actor_prabhas @baahubalimovie @meera24327 @pavanprabhas_ i swear to god whn thy said y #kattapa killed #bahubali ll b",FALSE,0,"urstrulyjatin",2015-07-28 17:18:18,FALSE,"626077865512038400","626079245245100032","148659264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","aimanshahab2",0,FALSE,FALSE,NA,NA
"42","@TennetiAdithya @ssrajamouli James Camroon created a new language for Avatar. That waa an an achievement beyond 3D. #Bahubali too had it.",FALSE,0,"TennetiAdithya",2015-07-28 17:17:16,FALSE,"626075195179020288","626078986133569536","3281429514","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ananthaforu",1,FALSE,FALSE,NA,NA
"43","@meera24327 @actor_prabhas @baahubalimovie @baahubalimovie @pavanprabhas_ @urstrulyjatin my another fav. Scene frm #bahubali whn in",FALSE,0,"meera24327",2015-07-28 17:10:06,FALSE,NA,"626077180347355140","1629790122","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","aimanshahab2",0,FALSE,FALSE,NA,NA
"44","@RGVzoomin jealous u could not make a film like #Bahubali - flop director",FALSE,0,"RGVzoomin",2015-07-28 17:10:01,FALSE,"625999374221316097","626077161691066368","43017766","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeenaDasNarayan",0,FALSE,FALSE,NA,NA
"45","WOW!!! #BajarangiBhaijaan is a Rs 350-crore blockbuster  #Bahubali #GalaxyJ5J7  #HBD15thBryanDomani Check  Details https://t.co/VhAqZaau79",FALSE,0,NA,2015-07-28 17:09:11,FALSE,NA,"626076951749373952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmyfrogs",0,FALSE,FALSE,NA,NA
"46","#Bahubali sky-rocketed box office collections never before in Indian cinema take a bow for the magical... http://t.co/wz0Z8UxqRJ",FALSE,1,NA,2015-07-28 17:06:33,FALSE,NA,"626076287333851136",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Raiseofthestar",0,FALSE,FALSE,NA,NA
"47","Kattappa killed Bahubali because, Bahubali used to send him Candy Crush requests on Facebook! #Bahubali",FALSE,0,NA,2015-07-28 17:00:10,FALSE,NA,"626074681771077632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","gaurav_drg",0,FALSE,FALSE,NA,NA
"48","Watched #Bahubali and shocked bahut se logo ne #300 nahi dekhi ... 70 % movie copied h",FALSE,0,NA,2015-07-28 16:59:53,FALSE,NA,"626074611336265728",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","khanarmankohri",0,FALSE,FALSE,NA,NA
"49","@tennetiadithya wll thts true its a theatre movie nd u jump wd #bahubali so.mch like u r in tht war sequence",FALSE,0,"TennetiAdithya",2015-07-28 16:46:46,FALSE,"626069902403612672","626071307566739457","3281429514","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","aimanshahab2",0,FALSE,FALSE,NA,NA
"50","#Bahubali pacha bottesina song Ì†ΩÌ∏úÌ†ΩÌ∏Ç http://t.co/mEZ0z75AHH",FALSE,1,NA,2015-07-28 16:46:23,FALSE,NA,"626071212083408896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I_AmRaghu",0,FALSE,FALSE,NA,NA
"51","Still not over the craze of #Bahubali yet. Watched it 6 times already and listening to its songs are a must everyday :D",FALSE,2,NA,2015-07-28 16:33:49,FALSE,NA,"626068049439756288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MahaAngie",1,FALSE,FALSE,NA,NA
"52","Becoz of no availablity of tickets for #bahubali again went to see the disgusting #maari but yet felt the sound... http://t.co/PMpe13zJnc",FALSE,0,NA,2015-07-28 16:30:47,FALSE,NA,"626067287896891392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","karthik_vjblood",0,FALSE,FALSE,NA,NA
"53","Nation wants to know... Y did Kattapa killed #Bahubali ?? @3DArnab #Bahubalistorm",FALSE,1,NA,2015-07-28 16:29:47,FALSE,NA,"626067036616036352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avirockzz",1,FALSE,FALSE,NA,NA
"54","WOW!!! #BajarangiBhaijaan is a Rs 350-crore blockbuster now #BajarangiBhaijaan #Bahubali 
Check  Details https://t.co/VhAqZaau79",FALSE,0,NA,2015-07-28 16:29:20,FALSE,NA,"626066922476429312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmyfrogs",0,FALSE,FALSE,NA,NA
"55","Good that u haven't watched #baahubali. If so, u will not like any other movie until some time. #Addiction #Epic #Bahubali",FALSE,1,NA,2015-07-28 16:27:16,FALSE,NA,"626066401938141184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soulurs",1,FALSE,FALSE,NA,NA
"56","Why was #Bahubali killed by #kattappa  ?
Ask Ganpati Bappa !",FALSE,1,NA,2015-07-28 16:25:17,FALSE,NA,"626065904174927872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adhirasy",0,FALSE,FALSE,NA,NA
"57","Indian film fans check out #Bahubali.  Now Showing in Hindi &amp; Telugu For times &amp; tix visit: http://t.co/FMgDbyAd84 #DosLagos",FALSE,0,NA,2015-07-28 16:16:24,FALSE,NA,"626063665544957952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","doslagos15",0,FALSE,FALSE,NA,NA
"58",".@ssrajamouli gaaru, watched #Bahubali with family today in a packed cinema hall. Can we expect conclusion in 3D? A challenge to #Avataar :)",FALSE,0,NA,2015-07-28 16:05:58,FALSE,NA,"626061041747693568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ananthaforu",0,FALSE,FALSE,NA,NA
"59","So did #modi slapped #bahubali on his shoulder to check his might. this man has real guts!!!!!!",FALSE,0,NA,2015-07-28 16:04:54,FALSE,NA,"626060774633398272",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","nidakhan1111",1,FALSE,FALSE,NA,NA
"60","So did #modi slapped #bahubali on his shoulder to check his might. Man this man has real guts",FALSE,0,NA,2015-07-28 16:04:43,FALSE,NA,"626060727699111937",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","nidakhan1111",0,FALSE,FALSE,NA,NA
"61","@ssrajamouli @RanaDaggubati @tamannaahspeaks #Prabhas
It's time I am in movie.

Thanks a lot to all. #Bahubali
ROCKING",FALSE,0,"ssrajamouli",2015-07-28 16:00:53,FALSE,NA,"626059763034402817","136479128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TEDDYRUBAL",1,FALSE,FALSE,NA,NA
"62","Read my bud's take on Rajamouli‚Äôs #BƒÅhubali. Interesting insight on female leads in the Telugu film industry!

http://t.co/gf9q7PBtYA",FALSE,0,NA,2015-07-28 15:55:06,FALSE,NA,"626058305664876544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thatKigalikid",0,FALSE,FALSE,NA,NA
"63","Did i just hear #Bahubali speak their own language ala #Avataar but what riveting visuals nothing short of Hollywood quality CGÌ†ΩÌ±èÌ†ΩÌ±èÌ†ΩÌ±èÌ†ΩÌ±è",FALSE,17,NA,2015-07-28 15:50:44,FALSE,NA,"626057209143652352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niveditabasu",8,FALSE,FALSE,NA,NA
"64","And it's K.V.Vijayendra Prasad Garu who gave amazing script to these 2 blockbusters #Bahubali &amp; #BhajrangiBhaijaanÌ†ΩÌ±çÌ†ΩÌ±å https://t.co/sqNOtdPqVz",FALSE,4,NA,2015-07-28 15:39:35,FALSE,NA,"626054401577213952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sweetu07",1,FALSE,FALSE,NA,NA
"65","#Tamanna #Navel show in #Bahubali https://t.co/TCC08vuNHT via @YouTube",FALSE,0,NA,2015-07-28 15:24:54,FALSE,NA,"626050707758538753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hoty_Butts",0,FALSE,FALSE,NA,NA
"66","Bollywood can't digest de success of #bahubali?One solid example s @taran_adarsh twitting ly Hindi version collection.Afraid? #bahubalistorm",FALSE,7,NA,2015-07-28 15:23:42,FALSE,NA,"626050405353414657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ipradeepg",13,FALSE,FALSE,NA,NA
"67","This July is epic for Bollywood ,it giving superhit one by one
#Bahubali
#BajrangiBhaijaan
and
#3DaysToDrishyam",FALSE,0,NA,2015-07-28 15:20:46,FALSE,NA,"626049664442331136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","imAChaurasia",0,FALSE,FALSE,NA,NA
"68","#BajrangiBhaijaan challenging #Bahubali with humongous collections in the box office @BeingSalmanKhan King of box office",FALSE,5,NA,2015-07-28 15:17:23,FALSE,NA,"626048813535395840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TN_Boxoffice",5,FALSE,FALSE,NA,NA
"69","Saw #Bahubali and it left me with that same impending question! Why did KATAPA kill Bahubali? #Bahubalistorm",FALSE,1,NA,2015-07-28 15:14:42,FALSE,NA,"626048139817025537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aggarwal_shrey",2,FALSE,FALSE,NA,NA
"70","Mi4 32gb Grab it now :) #BajrangiBhaijaan #Bahubali 
https://t.co/4xKLaAn94f http://t.co/cm7aNVtGWp",FALSE,0,NA,2015-07-28 15:11:24,FALSE,NA,"626047309847998464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","filmyfrogs",0,FALSE,FALSE,NA,NA
"71","Kattappa got promise of 15 lac from black money for killing bahubali  #Bahubali",FALSE,0,NA,2015-07-28 15:00:12,FALSE,NA,"626044488251617280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nasir_khan234",0,FALSE,FALSE,NA,NA
"72","Amidst #Bahubali and #BajrangiBhaijan comes the crowning jewel in bollywoods hat for a long time to come #Masaan",FALSE,0,NA,2015-07-28 14:48:19,FALSE,NA,"626041499118096384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","souravranu",0,FALSE,FALSE,NA,NA
"73","Jst can't gt ovr tht song #dheevara of #bahubali
i m going to watch #bahubali again tomorrw 3rd tine..
Oh! man this is crazy",FALSE,5,NA,2015-07-28 14:45:21,FALSE,NA,"626040753895030784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","aimanshahab2",2,FALSE,FALSE,NA,NA
"74","Apart from the first 30 minutes of absolute silliness, chauvinism &amp; GOT hangover, #Bahubali is actually a pretty engaging entertainer Ì†ΩÌ±ç",FALSE,20,NA,2015-07-28 14:39:04,FALSE,NA,"626039172835311616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeiyangChang",6,FALSE,FALSE,NA,NA
"75","Me at #Wave #Cinema with #Bahubali #Kattapa and 79 others.

#Gaur Central Mall #RDC #Ghaziabad",FALSE,0,NA,2015-07-28 14:38:32,FALSE,NA,"626039039498424320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhangari_DaDa",0,FALSE,FALSE,NA,NA
"76","@ShirazHassan @Munim21 watch #bahubali for 10 times paissa wasool",FALSE,2,"ShirazHassan",2015-07-28 14:28:42,FALSE,"626023616686088192","626036561373626368","40430501","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SumitMutneja",1,FALSE,FALSE,NA,NA
"77","#katappa has three daughters appa, chappa, chappa  #Bahubali",FALSE,0,NA,2015-07-28 14:27:39,FALSE,NA,"626036300194422785",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","adhirnews",0,FALSE,FALSE,NA,NA
"78","Alarm bells in Bollywood as ‚Äò#Bahubali ‚Äô,
@ReutersIndia  https://t.co/YCvLFPupTh",FALSE,1,NA,2015-07-28 14:24:41,FALSE,NA,"626035553398423552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","channelrt",0,FALSE,FALSE,NA,NA
"79","A saga of Character. Soul. Heart. Love. Politics. Benevolence. Respect. Courage. War. Civilization. Betrayal. Faith. And honour. #Bahubali",FALSE,2,NA,2015-07-28 14:16:07,FALSE,NA,"626033398235201536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zskoblyakov",1,FALSE,FALSE,NA,NA
"80","#DidYouKnow:#Bahubali starring @RanaDaggubati has broken the #GuinnessWorldRecord for making the largest film poster! http://t.co/driaDQlq1M",FALSE,0,NA,2015-07-28 14:15:00,FALSE,NA,"626033115018866688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasveer_jatia",0,FALSE,FALSE,NA,NA
"81","#DidYouKnow:#Bahubali starring @RanaDaggubati has broken the #GuinnessWorldRecord for making the largest film poster! http://t.co/VaJF48IngT",FALSE,39,NA,2015-07-28 14:14:01,FALSE,NA,"626032869324894208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ETCBollywood",20,FALSE,FALSE,NA,NA
"82","Extraordinary heading for 90 cr + 3rd Weekend Box Office Collection Of #BAHUBALI http://t.co/8DC1LDQOMI http://t.co/jMrLsYSiOP",FALSE,0,NA,2015-07-28 13:58:04,FALSE,NA,"626028853203308544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasveer_jatia",0,FALSE,FALSE,NA,NA
